INCIDENT_KEY,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
10953934,1011092.375,244692.1875,40.83826625500009,-73.9029944869999
77066910,1000194.0,195423.0,40.7030616100001,-73.942497519
23354127,1045337.4375,195611.015625,40.70338118000009,-73.7796810839999
10411006,1046692.875,194050.046875,40.6990872390001,-73.774807004
234208836,991495.0,226842.0,40.789310287,-73.9738376509999
84340916,1014641.6875,240067.515625,40.825561366,-73.890188418
168461315,987441.4375,188309.125,40.6835494530001,-73.9884945159999
156521519,1005435.1875,180851.5,40.663055175000096,-73.923640373
91612689,998386.875,179552.46875,40.659503679000096,-73.9490484199999
75544372,1001372.0,231232.59375,40.80134766,-73.938157749
87515017,1012285.0,182961.0,40.6688262430001,-73.898941775
237508167,1013928.0,248058.0,40.8474953460001,-73.892731799
33725015,1017541.5625,255918.875,40.86905819,-73.879631731
182363095,1007685.75,187487.171875,40.681262932,-73.915505255
68994302,1018807.6875,184705.734375,40.6735920880001,-73.875420084
28980868,997834.9375,230900.046875,40.800441056000096,-73.95093409
88329917,1060126.375,178704.25,40.65686171,-73.72653339
60025216,1027097.625,187588.015625,40.6814670470001,-73.845516376
36379172,1014591.8125,182832.34375,40.668465506000096,-73.8906268379999
51678152,1011719.75,172163.421875,40.6391910340001,-73.901023347
140186726,1002693.625,171002.90625,40.636029061,-73.933549139
148865203,1010778.25,251898.328125,40.858045926,-73.904101208
197997725,1016409.375,178125.484375,40.6555398100001,-73.884097439
83859901,988761.1875,194229.640625,40.6997993300001,-73.9837321099999
199247701,999925.3125,214506.8125,40.755442491000096,-73.9434221189999
92563658,1010568.0,244918.84375,40.8388899390001,-73.904888661
168080334,997696.25,182040.875,40.6663348810001,-73.951532652
150543224,1000927.5625,236479.765625,40.815750544,-73.939749996
32178480,1026071.875,259029.53125,40.877559682,-73.8487699789999
80149332,1013251.125,243004.640625,40.83362760400009,-73.895200179
159596333,998493.875,186459.890625,40.678462840000094,-73.948648169
222075197,1035884.4375,195283.90625,40.702543552000094,-73.813777043
169924413,1020929.1875,254200.828125,40.86432925300009,-73.8673927789999
36362038,999028.8125,231930.578125,40.803267666000096,-73.946619671
52409038,1015587.5625,256445.359375,40.8705103820001,-73.886694187
217077237,1053352.5,191764.078125,40.69276331300009,-73.750813259
159282177,1014473.1875,184104.640625,40.67195808,-73.891048747
229507142,1048630.0,192944.0,40.696037527,-73.767831547
10187489,1032035.875,248097.890625,40.847525407,-73.827281638
62525250,1057585.0,180908.0,40.6629319040001,-73.7356688039999
229507546,1012076.0,239818.0,40.8248849720001,-73.899459937
49514585,1005218.0,190528.0,40.689615497,-73.924393112
73063488,1014720.0,182857.0,40.668532742,-73.8901646429999
75432709,1012667.8125,183036.9375,40.669033454,-73.8975615049999
160509155,1008996.25,186265.921875,40.677907312000094,-73.910784813
137473574,1005558.5,185072.9375,40.674641782,-73.923182556
70881715,1006057.4375,190747.859375,40.6902169320001,-73.9213654819999
226654025,1010753.0,234768.0,40.8110282150001,-73.904260168
136811337,1015728.0,188259.0,40.683356477000096,-73.8865058279999
94250212,1009346.5625,183819.4375,40.671191279,-73.909530956
236362255,997967.0,234809.0,40.811169851,-73.9504491069999
55449314,1001746.9375,228590.171875,40.794094197,-73.936810381
23733992,1008798.0,238971.0,40.8225699160001,-73.9113071689999
231635823,1049191.0,195275.0,40.702431458,-73.7657859779999
24224969,1005293.9375,237196.609375,40.817708757,-73.9239732409999
52380391,962748.0,174174.0,40.644726131,-74.07748315899991
235839217,1014487.0,254336.0,40.8647246740001,-73.890683006
16733761,1052882.875,191591.796875,40.692294097000094,-73.752508505
33493584,999880.25,190399.359375,40.689273444,-73.943640752
84830052,1047846.9375,194354.59375,40.6999149280001,-73.770642128
38285830,999483.875,228041.1875,40.792591574,-73.944984787
54810803,1011881.0,250411.0,40.853960274,-73.900120875
79008022,990397.9375,204360.78125,40.727605913,-73.977820016
146462285,1009695.25,243534.765625,40.83509360400009,-73.908048013
186606589,1007762.9375,185203.109375,40.674993493,-73.915234929
72181025,1009575.6875,242381.078125,40.831927409000095,-73.90848443999991
229540933,997629.0,172369.0,40.639787794,-73.951794247
235116950,1019677.0,245233.0,40.839720362,-73.871967275
23354060,995583.5625,231074.015625,40.800921727000095,-73.95906552299991
139446952,1019164.0,210169.0,40.743481264,-73.874003537
74479751,1018550.125,186754.1875,40.6792156270001,-73.876338178
238009968,981800.0,162898.0,40.613801648,-74.00882584
94985606,1021186.625,247214.578125,40.8451530240001,-73.866500542
80855402,997874.0,180875.0,40.66313454,-73.950894284
168306062,1011263.0,182761.0,40.668280465000095,-73.902626646
142414015,1012777.125,182476.5,40.667494827,-73.89716982999991
85250456,1021607.1875,244511.296875,40.83773154400009,-73.864995554
49255314,1003167.3125,190352.140625,40.6891374250001,-73.931788159
87349060,941189.125,169903.5,40.632925953,-74.155142446
86416091,1006468.5,181086.609375,40.663697966,-73.919915072
29059033,990285.5,200467.046875,40.716918630000094,-73.978229176
10904915,1013478.875,239277.53125,40.8233970090001,-73.894393398
92431740,999809.3125,172039.78125,40.638880597,-73.94393891
83871104,984503.9375,148779.890625,40.575050605000094,-73.999087338
23749375,999849.375,193275.859375,40.6971688250001,-73.94374542299991
216692583,991884.9375,227971.65625,40.792410562,-73.972428189
37695073,1004426.0625,187538.546875,40.6814119740001,-73.927257702
228109390,1006489.0,190021.0,40.688220797,-73.9198117
26805787,998296.3125,182325.1875,40.6671143230001,-73.949369055
83751047,997724.0,235685.0,40.813574602000095,-73.951325181
73037921,1001438.1875,194908.40625,40.701646842000095,-73.938011524
54080623,1009232.625,245585.5,40.840723594000096,-73.909712197
57938888,998958.6875,227093.0,40.789989945000094,-73.946883562
79606253,1008384.25,179580.578125,40.6595592300001,-73.9130151639999
63389656,1008996.25,186265.921875,40.677907312000094,-73.910784813
24675455,1046071.0,190086.0,40.688211247,-73.7770861079999
47405920,1002656.375,246986.984375,40.844586413000094,-73.933475447
62014857,1049580.0,198217.0,40.71050366200009,-73.76435448
85518939,999481.0,171156.0,40.63645537600009,-73.9451238629999
238344522,1008795.0,178153.0,40.655639713,-73.911539907
71710225,1014671.0,186394.15625,40.6782416030001,-73.8903253129999
83005768,1042405.0,185645.0,40.676046592,-73.790343315
66656614,1010718.0,195194.0,40.70240784,-73.904542389
66027258,1007037.3125,235668.96875,40.813511487,-73.9176799099999
75506782,1010273.5625,183041.59375,40.669053595,-73.9061922229999
45970311,1044553.0,188700.5625,40.684419022,-73.782572118
179645492,1008949.8125,180854.5625,40.663054475000095,-73.9109720599999
145735237,999507.4375,190206.421875,40.6887445250001,-73.944985502
73308856,989326.6875,194191.53125,40.699694423,-73.981692697
79005893,1000686.6875,156007.109375,40.594872653,-73.940816625
229507545,1011478.0,235598.0,40.813304128,-73.901637764
213922505,981801.0,172316.0,40.639652084,-74.008825657
85744760,1024648.9375,237276.453125,40.8178605960001,-73.854046494
64169804,1004200.875,252768.875,40.86045262900009,-73.927875969
62267915,995084.1875,188442.640625,40.68390986800009,-73.960937886
82674271,1001331.0,216360.0,40.760526413,-73.938343647
63839079,999134.125,183246.84375,40.669642696,-73.9463469789999
166951006,995107.4375,175859.4375,40.649371743000096,-73.96087432
216651448,1003658.5625,250199.0625,40.853400472,-73.9298439519999
82009221,1007584.8125,183788.1875,40.6711103230001,-73.9158819849999
33706908,1007350.0,195309.390625,40.702733993,-73.9166889589999
168528147,1021282.5625,238581.296875,40.821456775000094,-73.866201454
141799308,1017119.4375,183909.34375,40.67141260500009,-73.88151014499991
174579540,995972.5625,181880.90625,40.665898251,-73.957746189
10879217,1001936.0,245282.0,40.8399082010001,-73.936083587
62725594,1025376.375,256697.765625,40.8711629790001,-73.851299274
142324890,1012960.0625,182221.609375,40.666794619,-73.89651148199991
186606592,1022950.25,254641.265625,40.86552949,-73.860083367
227665924,1016435.0,169704.0,40.6324245710001,-73.884045262
153970014,1005462.0,173365.0,40.642506305,-73.92356727399991
220154695,995918.125,190890.578125,40.69062783700009,-73.957926818
170307135,1007314.5,241256.8125,40.828847817000096,-73.916659336
150515936,1047418.75,195324.8125,40.702581010000095,-73.772177259
74342175,1023754.4375,236452.796875,40.815603939,-73.857283024
72949717,1012597.0,241475.0,40.8294313050001,-73.89757045
143677939,1010838.0,181519.234375,40.664873383,-73.904163556
61170265,1017312.875,238851.3125,40.8222136410001,-73.8805427299999
71997656,1011788.375,251239.859375,40.8562355340001,-73.900452291
88890624,991203.5,201754.203125,40.720450891,-73.974916283
73911288,1004579.75,183837.671875,40.6712535570001,-73.926714754
72519493,1015572.1875,178301.84375,40.6560268790001,-73.887113883
143641822,999078.0,233100.0,40.8064773250001,-73.946439422
28349211,1009450.3125,247077.046875,40.844816834,-73.9089198519999
151527279,999650.9375,234170.078125,40.809413413000094,-73.94436739
79803017,1016302.1875,185651.703125,40.676197983000094,-73.884447967
156932321,1005769.4375,183590.0625,40.67057111300009,-73.922426843
143186570,1009205.0,188000.0,40.682666375000096,-73.910025795
215817239,1051161.75,155661.03125,40.593685415,-73.759071279
216056537,1004591.0,233721.0,40.808170827,-73.926523367
82140942,982669.75,209907.984375,40.742833615000094,-74.00570421
74560110,1010662.0,251639.0,40.857334497000096,-73.904522476
80086639,1006115.25,238062.421875,40.820083174,-73.921003158
74451277,961417.5625,164057.234375,40.616954423,-74.082243115
82323220,1008540.125,189722.75,40.6873967780001,-73.9124168009999
87368205,1020828.0,184036.0,40.671745702000095,-73.8681404499999
68296786,1034513.0,184886.0,40.6740116390001,-73.8188008179999
152012483,1012855.875,208563.046875,40.7390959780001,-73.896775154
50703401,997250.25,197948.578125,40.7099985410001,-73.953109625
86207309,1009609.0,187234.0,40.6805627320001,-73.90857205
233147094,1020207.0,253133.0,40.8614013600001,-73.870009476
183565220,1006332.8125,249456.6875,40.8513565900001,-73.920179602
235857196,1002572.0,231625.0,40.802422302,-73.9338223459999
46004429,1015629.6875,243138.515625,40.8339869210001,-73.886604158
72939622,1049891.25,157099.984375,40.5976445380001,-73.763631985
157639146,985716.0625,209910.578125,40.742840755,-73.9947107639999
89231142,1010081.1875,186326.421875,40.6780702720001,-73.9068731039999
211065733,997107.25,180384.40625,40.661789115,-73.953658939
79401340,1013349.8125,178881.4375,40.6576253170001,-73.895120983
155890469,1014179.25,239452.828125,40.8238758030001,-73.8918620649999
73717905,1002784.5625,230462.578125,40.7992313280001,-73.933057779
37256918,998224.9375,186767.625,40.6793079300001,-73.9496171279999
58892889,1024637.0625,189412.953125,40.686487647,-73.854376862
25511190,1000577.1875,188457.28125,40.683941626,-73.9411323909999
232924791,1014980.0,186801.0,40.6793572300001,-73.8892094289999
147064699,1002765.0625,248133.671875,40.84773350500009,-73.9330794529999
45610182,1003532.375,249972.03125,40.852777615,-73.930300744
54515432,992411.0,215025.0,40.7568749110001,-73.970544057
238312741,1041521.0,192400.0,40.694593238,-73.7934728499999
80991314,1047439.4375,156662.75,40.596462241,-73.772464836
62725595,945223.0,168709.0,40.62966599800009,-74.1406022
223928176,1010707.0,182888.0,40.66863073100009,-73.9046303809999
76854526,1022722.0,216478.0,40.76078309100009,-73.861127325
201851566,1010732.875,198666.390625,40.711938684000096,-73.9044750849999
29259597,1000597.875,231061.71875,40.800880121,-73.940954259
207701108,988875.1875,203909.265625,40.7263675400001,-73.983314327
10333320,1000828.125,240292.78125,40.826216382,-73.940099817
80102963,997912.0,182352.0,40.667188518,-73.950754322
139195504,1017783.5625,256685.0625,40.871160223000096,-73.878752917
23354077,983129.625,212860.3125,40.750937087000096,-74.004045118
93607540,1027500.375,260415.96875,40.881358133,-73.84359546
228798150,1026600.0,238546.0,40.821336002000095,-73.846989617
26543083,1005491.625,170817.25,40.635513206,-73.9234685439999
11118232,1055658.875,201767.4375,40.720201752,-73.742390283
216351812,1013656.75,251677.296875,40.857430143,-73.893696343
87447312,995208.875,179222.71875,40.658603091,-73.96050330299991
152967559,1006141.0,187525.890625,40.681373161000096,-73.92107463
71863154,999562.5,229195.40625,40.795759457,-73.944698205
25544431,1017541.5625,255918.875,40.86905819,-73.879631731
70881714,1012119.4375,252872.53125,40.860715688,-73.899248738
72616285,1009853.5,247502.5625,40.8459835890001,-73.9074609859999
32949484,999281.6875,192768.875,40.695778254000096,-73.94579380499991
76623745,946912.9375,171155.484375,40.636388357,-74.134527487
85578750,1043389.375,154069.921875,40.589373418,-73.787071197
56320324,986122.0,149018.0,40.575703975000096,-73.993262723
85491311,1005932.6875,181716.578125,40.665428419000094,-73.921844375
230448906,1012450.0,243371.0,40.834635748,-73.898093659
24335997,1009887.6875,247975.375,40.8472812210001,-73.907335611
140088780,1046405.0,187112.640625,40.6800477400001,-73.775909197
35920684,1009724.75,215120.96875,40.757105391,-73.908049188
214184464,1000844.875,233656.953125,40.808002865,-73.94005570199991
196364281,1030385.75,260908.46875,40.882695278,-73.833157733
87898766,949416.6875,171109.890625,40.636273413,-74.1255062119999
68296785,988427.5625,200321.71875,40.716520811000095,-73.984931531
79196799,1022125.625,238820.171875,40.8221088440001,-73.863154094
73600076,1050658.125,192747.125,40.6954821670001,-73.760519613
158263711,1000700.4375,227655.015625,40.791529456,-73.940592157
25078540,1057398.625,193985.203125,40.698827243,-73.7361986299999
50685010,990500.0625,193304.578125,40.697259192,-73.9774618169999
199467225,1002948.4375,182617.640625,40.6679084400001,-73.932598851
24347272,1006822.5,193513.78125,40.6978068280001,-73.918597457
137813042,1008227.9375,183789.34375,40.671111778000096,-73.9135635869999
74805996,995751.75,166273.96875,40.623060856000095,-73.9585687379999
93853480,1002071.125,234334.0625,40.809858955,-73.935624316
80880412,1011710.5625,248986.34375,40.850050549000095,-73.900742807
23354129,1057636.0,203954.0,40.72618713,-73.735233904
140697084,1053348.25,178228.296875,40.6556108140001,-73.750967349
66101680,1035924.0,194283.0,40.699796073000094,-73.813642037
88160398,1000577.0,228028.0,40.792553427,-73.941037033
67692447,990381.0,188869.0,40.6850846340001,-73.977895229
197706724,1006698.75,233128.171875,40.80653857400009,-73.9189114979999
23501822,997689.25,184653.203125,40.673505148000096,-73.9515526759999
229542172,1041409.0,193095.0,40.6965015710001,-73.793870842
11118192,1014641.6875,240067.515625,40.825561366,-73.890188418
92386266,1009205.1875,180903.71875,40.66318868100009,-73.91005139
72627098,1036573.0,154459.0,40.5904842140001,-73.811610338
236094286,1030896.0,263028.0,40.888510035,-73.8312977259999
141680565,1047796.0,194750.0,40.7010005880001,-73.770822101
220863880,1012525.0,184442.0,40.67289049200009,-73.89807042
26022835,1013985.5625,256643.71875,40.8710603590001,-73.892485654
146477563,1049097.0,195242.0,40.70234157,-73.766125314
167343776,1028128.9375,258789.671875,40.876891356,-73.841333052
45496103,1007434.9375,248210.03125,40.847932063,-73.9162001079999
72083623,985764.0,213806.0,40.753532701,-73.994536892
34720462,1017771.6875,240710.28125,40.827314249,-73.8788757199999
189046703,1003835.75,251294.390625,40.8564064290001,-73.9292002609999
234475687,1052820.0,159593.0,40.604465159,-73.753060514
207572465,1053493.5,161530.234375,40.609777213,-73.7506151919999
197953467,1015286.75,235983.609375,40.814349959,-73.88787653
53790045,1020787.9375,248466.828125,40.848591737,-73.867934702
206843560,1013774.5625,238189.859375,40.8204106750001,-73.893329823
60025212,1009530.4375,186365.609375,40.678179422,-73.908858556
138632299,951319.375,171305.796875,40.636818411,-74.118651775
33227816,989183.0625,201182.421875,40.718882845000095,-73.982205549
78656424,996660.0625,235153.453125,40.812117211,-73.955169752
74962970,1049392.375,183620.59375,40.6704414100001,-73.765172384
206873499,1053271.875,196881.1875,40.7068091580001,-73.7510515549999
65640276,1006804.125,250027.1875,40.852921252,-73.9184740489999
69526317,1021659.25,256780.625,40.8714069380001,-73.864738938
148364099,982967.625,208665.484375,40.739423309000095,-74.00462901
199786226,1009868.75,180290.296875,40.66150308,-73.9076619369999
227089382,1042835.0,194388.0,40.7000412200001,-73.7887170779999
222539215,1031801.0,199218.0,40.7133645750001,-73.8284765189999
26131954,995820.625,185707.46875,40.6764015100001,-73.958287296
222717380,1019496.0,259454.0,40.8787534250001,-73.8725466349999
26699360,997362.5625,177270.4375,40.653241579000095,-73.952744749
137593716,1019125.5625,218842.703125,40.7672885040001,-73.874097262
170219562,1026142.1875,269204.84375,40.905487325,-73.848452067
139506239,999923.3125,244406.5625,40.837509181,-73.943359559
183190791,1004839.75,234488.203125,40.810276010000095,-73.925622451
54324348,993336.0,229488.0,40.796571143000094,-73.967185687
141546978,996937.3125,235523.015625,40.813131164,-73.95416748
93618069,1026242.0625,262090.90625,40.885961384,-73.848135375
144764391,1003906.9375,251101.71875,40.855877444,-73.928943488
75760197,987828.8125,149692.609375,40.577555122,-73.987118282
76656082,1003906.9375,251101.71875,40.855877444,-73.928943488
10454361,1007277.0,187698.0,40.6818426790001,-73.916978258
47812335,1005218.0,190528.0,40.689615497,-73.924393112
60076502,1000448.0,168068.0,40.627977755000096,-73.941647157
92152091,1018637.375,182647.78125,40.667944135,-73.8760445619999
32723805,999392.625,233707.375,40.808143868000094,-73.94530155699991
213550053,986965.875,188114.21875,40.683014638,-73.990209264
24687026,995070.625,185913.59375,40.676968225000095,-73.96099084799991
178740662,1012243.5,239768.046875,40.824747335,-73.898854931
150102331,1006708.625,238638.953125,40.821664101000096,-73.918857389
222932692,1020808.0,262493.0,40.8870891880001,-73.867785667
35890100,1001207.0,185219.578125,40.675053681000094,-73.938869696
62599780,1019006.8125,183689.375,40.6708016320001,-73.874707475
163255150,1049184.25,187772.53125,40.681839033000095,-73.765882639
231369853,1010281.0,237614.0,40.818841089,-73.905954215
79898821,1015828.8125,179159.546875,40.65838017200009,-73.886184971
222524733,998549.0,213987.0,40.75401807,-73.948390961
171254027,990954.1875,203045.640625,40.7239957670001,-73.975814407
59801053,983502.375,149473.6875,40.5769549140001,-74.002692746
55237635,1022142.0,237503.796875,40.8184957,-73.86310236299991
73325410,1047030.3125,193599.75,40.6978488950001,-73.7735942699999
170264299,1018095.4375,246879.71875,40.8442463230001,-73.877674768
25207006,1002252.4375,247207.140625,40.8451915100001,-73.934934803
55195357,1009869.5,179581.28125,40.659556987,-73.90766192699991
24516762,984459.5625,212286.78125,40.749362956,-73.99924511099991
185390947,1009695.25,243534.765625,40.83509360400009,-73.908048013
136933089,1052772.5,185593.5,40.675831058,-73.7529675169999
212170023,1014435.9375,179503.328125,40.659328633,-73.89120363099991
80991313,1027859.0,258330.625,40.875632754,-73.84231214499991
64556898,1013136.0,251248.0,40.856253571,-73.895580697
229822334,1002273.0,234972.0,40.811609506,-73.93489335
64880432,1000381.5,192386.75,40.69472747300009,-73.94182855
16814035,1009339.6875,185694.953125,40.676339165000094,-73.909548759
85518943,1001680.125,157428.640625,40.598772572,-73.937235815
24050481,1005825.125,241931.265625,40.8307027610001,-73.922038927
159451964,1023290.0,264979.15625,40.893902262,-73.85879477899991
32835041,1055967.625,187768.953125,40.681776852,-73.741425525
63796439,962793.1875,174266.671875,40.6449806040001,-74.0773206219999
203676928,1003550.0625,185644.921875,40.6762163560001,-73.9304214969999
171292987,1001122.1875,231520.59375,40.802138622,-73.939059334
197293452,1020808.3125,262493.1875,40.887089701,-73.867784536
150501481,1007564.3125,188288.484375,40.6834626720001,-73.915940318
37674591,1002397.3125,189962.546875,40.6880696920001,-73.934565724
71432863,1006688.8125,234968.375,40.811589445,-73.91894124399991
171126115,1012375.9375,181816.953125,40.665685802,-73.898618739
74867440,1030385.75,260908.46875,40.882695278,-73.833157733
87443958,989086.5625,187177.46875,40.680442568,-73.982563726
86870747,1035676.6875,201088.703125,40.718477519,-73.8144819729999
79675375,995849.0,172756.6875,40.640854422000096,-73.958207274
11118840,1003674.0625,251082.046875,40.855823966000095,-73.929785365
230448650,1015014.0,237387.0,40.818202824,-73.888855446
169602972,1017276.625,184413.859375,40.672796801000096,-73.88094102799991
232444798,1009546.0,235539.0,40.813147933,-73.908617511
71644359,1007604.9375,188021.453125,40.682729625,-73.915794768
189311503,1010983.75,261033.90625,40.883119663000095,-73.903321874
52214155,984220.6875,198452.28125,40.711390636,-74.0001071789999
52582193,1041749.0,196938.0,40.707047475,-73.792611904
156435424,994673.0,180873.0,40.663133397,-73.962432161
214693797,1010687.9375,245851.46875,40.841449363,-73.904451533
183308090,1017183.625,179927.453125,40.660482969,-73.8812982059999
214312557,1015667.375,243850.453125,40.8359408480001,-73.886464631
146650545,997240.9375,178747.515625,40.657296015,-73.95318023
54035522,988708.0,200317.0,40.716507722000095,-73.9839198989999
84562976,977279.0,172887.0,40.641216952,-74.025119876
24236345,1011822.8125,235560.953125,40.813201376000094,-73.9003922489999
73574805,998673.0625,172805.28125,40.640983654,-73.948031352
220848246,1016041.8125,249486.21875,40.851408024000094,-73.885084765
33196046,998828.9375,226859.328125,40.789348793,-73.947352639
236325237,1001430.0,237389.0,40.8182451750001,-73.9379325
24717012,962748.0,174174.0,40.644726131,-74.07748315899991
234208838,1002652.0,215969.0,40.759450567,-73.933576266
232390407,1015966.0,235235.0,40.812292824,-73.885426178
235423767,1011807.0,185445.0,40.6756457640001,-73.9006546969999
159358450,1001219.9375,239780.703125,40.8248101300001,-73.9386853789999
221341078,984445.625,198746.34375,40.712197765,-73.999295805
140782575,1017979.4375,183493.8125,40.670268831,-73.878412007
86520724,1009116.6875,191802.09375,40.6931024950001,-73.910330175
163875943,1008027.5625,233797.765625,40.808372947000095,-73.914109159
